ID	Length	String
STR_TIP_CBENEMY	107	<text>text="仇人" font=65 </text><text>text="\\\n显示你的仇人，仇人名单是灰色则表示离线。" font=106 </text>
STR_TIP_CBBLACKLIST	137	<text>text="屏蔽" font=65 </text><text>text="\\\n这个列表中的玩家，你将不会收到他们的任何交互信息，除非你解除他的屏蔽。" font=106 </text>
STR_TIP_CBNEAR	121	<text>text="最近" font=65 </text><text>text="\\\n显示最近和你联系过的玩家，你可以方便的和他们进行交互。" font=106 </text>
STR_EMOTION_JIANGHU	8	表情语言
STR_EMOTION_ACTION	8	表情动作
STR_EMOTION_ACTION_CANCEL	4	退出
STR_EMOTION_JIANGHU_MANAGE	4	管理
STR_EMOTION_JIANGHU_CANCEL	4	退出
STR_EMOTION_MANAGE_ENTER	4	确定
STR_EMOTION_MANAGE_NEW	4	新建
STR_EMOTION_MANAGE_DELETE	4	删除
STR_EMOTION_MANAGE_TARGET_TEXT	12	有目标用语：
STR_EMOTION_MANAGE_NO_TARGET_TE	12	无目标用语：
STR_EMOTION_MANAGE_CMD_TEXT	6	指令：
STR_UISET_TARGETTARGET	14	显示目标的目标
STR_QUEST_CANASSIST	10	可协助任务
STR_QUEST_ASSIST	291	<text>text="协助任务" font=163 </text><text>text="\\\n当你帮助队友完成一个你已经完成的任务时，会获得一定的协助任务奖励，这个任务必须是可被协助的，且协助中不能离队友太远。\n" font=106 </text><text>text="协助任务奖励" font=163 </text><text>text="\\\n体力4，精力4，好感度5。\n" font=106 </text>
STR_TIP_ADDENEMY	104	<text>text="添加仇人" font=163 </text><text>text="\\\n将一个玩家添加到你的仇人名单中。" font=106 </text>
STR_TIP_ADDBLACKLIST	128	<text>text="屏蔽玩家" font=163 </text><text>text="\\\n将一个玩家添加到你的屏蔽名单中，对方并不会知道你的操作。" font=106 </text>
STR_TIP_DELLENEMY	126	<text>text="删除仇人" font=163 </text><text>text="\\\n将选定的玩家从仇人名单上去掉，对方并不会知道你的操作。" font=106 </text>
STR_TIP_DELLBLACKLIST	132	<text>text="删除屏蔽的角色" font=163 </text><text>text="\\\n将选定的玩家从屏蔽名单上去掉，对方并不会知道你的操作。" font=106 </text>
STR_TIP_DELLNEAR	132	<text>text="删除最近联系人" font=163 </text><text>text="\\\n将选定的玩家从最近名单上去掉，对方并不会知道你的操作。" font=106 </text>
STR_PARTY_FRIENDINFO	8	好友信息
STR_TIP_CBFRIEND	111	<text>text="好友" font=65 </text><text>text="\\\n显示你的好友信息，好友名单是灰色则表示离线。" font=106 </text>
STR_TIP_CBENEMY	107	<text>text="仇人" font=65 </text><text>text="\\\n显示你的仇人，仇人名单是灰色则表示离线。" font=106 </text>
STR_TIP_CBBLACKLIST	137	<text>text="屏蔽" font=65 </text><text>text="\\\n这个列表中的玩家，你将不会收到他们的任何交互信息，除非你解除他的屏蔽。" font=106 </text>
STR_TIP_CBNEAR	121	<text>text="最近" font=65 </text><text>text="\\\n显示最近和你联系过的玩家，你可以方便的和他们进行交互。" font=106 </text>
STR_STANDARD_TARGET	16	启用标准目标头像
STR_MATRIX	12	显示阵法界面
STR_UISET_HIDEQUEST	14	显示低等级任务
STR_SEARCH1	6	搜索：
STR_UICUSTOM	59	       在这个模式下，你可以自由定制主界面中各个元素的位置。
STR_UICUSTOMTITLE	16	主界面自定义模式
STR_TITLE_NEW_RECIPE	18	你学会了新的秘笈。
STR_TIP_FSAAL	80	改善图形的锯齿效果，增加图形边缘的平滑度。注意：开启对游戏运行的流畅度有较大影响
STR_TIP_CS	22	改变转动镜头时的幅度。
STR_TIP_CH	18	改变你的视野范围。
STR_TIP_C1	62	可以把镜头定位在主角的某一个角度，主角跑动的时候镜头不会改变。
STR_TIP_C2	74	可以把镜头定位在主角的某一个角度，主角跑动的时候镜头会自动调整到主角身后。
STR_TIP_C3	46	镜头总是在主角身后，无法定位到主角的其他角度。
STR_TIP_SHAKE	40	开启后释放技能的时候，屏幕会有振动效果。
STR_TIP_WR	36	可以反射水上的物件，即通常说的倒影。
STR_TIP_WR2	20	使倒影有折射的效果。
STR_TIP_RG	68	地面显示的真实度，开启会在地表上增加一些小细节，草、灌木之类的东西。
STR_TIP_GA	20	开启使植被自然摆动。
STR_TIP_GAA	28	开启使物件边缘变得更加柔和。
STR_UISET_DETAIL	118	解决当屏幕显示的图形大小与纹理贴图大小不一样会产生的闪烁失真或有锯齿的问题。不同的过滤方式产生的图像效果差别可能很大。
STR_TIP_RENDERPLUS	20	开启特效渲染的开关。
STR_TIP_BL	46	光线在通过高度遮蔽的环境时所形成的光束、光轴。
STR_TIP_SW	38	还原更真实的水底效果，使技能更加华丽。
STR_TIP_BLOOM	26	开启全屏幕柔化和光影效果。
STR_TIP_MB	90	模拟运动物体产生的视觉效果。对于高速运动的物体，由于其运动速度太快而会产生的运动模糊效果。
STR_TIP_ES	58	开启会增强场景的层次感，让画面更细腻，让场景细节更加明显。
STR_TIP_MCUP	37	开启会提高游戏流畅度（需要多核CPU）。
STR_TIP_FBS	30	会使物件的运动看起来更加自然。
STR_TIP_DC	34	开启后游戏世界会出现日夜交替的效果
STR_TIP_DS	74	控制游戏角色和环境的阴影渲染质量。注意：开启对游戏运行的流畅度有较大影响。
STR_TIP_TD	74	调整游戏中地形轮廓的清晰程度。注意：过高的地形精度会降低游戏运行的流畅度。
STR_TIP_VD	40	控制地表物件（比如草和其他植被）的数量。
STR_FRIEND_EBLACKLIST	4	屏蔽
STR_FRIEND_NEAR	4	最近
STR_MINIMAP_SWITCH	15	打开/关闭小地图
STR_MINIMAP_NPCSEARCH	118	<text>text="小地图司南" font=163 </text><text>text="\\\n你可以在这个列表中筛选在小地图上显示的信息。" font=106 </text>
STR_SYSTEM_SWITCH	19	打开/关闭通用菜单栏
STR_SYSTEM_EMOTIONTITLE	8	表情动作
STR_UISET_APPLY	4	应用
STR_LOGIN_LASTLOGIN	12	上次登录时间
STR_EMOTION_COMMAND2	1	/
STR_EMOTION_MANAGE_WARNING	34	注：$N表示自己，$n表示你选中的目标
STR_EMOTION_MANAGE_DEFAULT	4	恢复
STR_WATER_EFFECT	8	水面精度
STR_SCENE_COLOR	8	后期校色
STR_GJ	4	广角
STR_CHAR_RAGE	174	<text>text="杀气值" font=163 </text><text>text="\\\n杀气值是用来记录玩家恶意PK程度的数值。你可以通过小地图司南来选择是否在小地图上显示那些杀气值很高的玩家。" font=106 </text>
STR_DUR_HELM	14	帽子耐久度过低
STR_DUR_CHEST	14	上装耐久度过低
STR_DUR_BANGLE	14	护腕耐久度过低
STR_DUR_WAIST	14	腰带耐久度过低
STR_DUR_PANTS	14	下装耐久度过低
STR_DUR_BOOTS	14	鞋子耐久度过低
STR_DUR_WEAPON	14	武器耐久度过低
STR_DUR_WEAPON2	14	暗器耐久度过低
STR_LOGIN_LOGINTITLE	6	登  录
STR_QUEST_DAY	132	<text>text="日常任务" font=163 </text><text>text="\\\n可以重复完成的任务。你每天完成日常任务的个数不得超过25个。\n" font=106 </text>
STR_LOGIN_JX3URL	8	官方网站
STR_TIP_WATER	42	更高的水面精度等级呈现出更加真实的水面效果
STR_MINIMAP_GM	30	你收到了官方的留言，点击查看。
STR_TEST_V	56	你收到了官方的留言【点击查看】{}【】（）()《》<>——……
STR_TIP_SCREEN_TS	59	调节界面中的文字大小，比例为0的时候界面表现可达到最佳效果。
STR_TIP_SCREEN_RAW	66	将快捷栏中的格子分成多行来排列，调节这个选项可以改变快捷栏的形状。
STR_TIP_SCREEN_BOX	32	调节这个快捷栏需要显示的总格子数
STR_TIP_SCREEN_BLINE	30	将增益效果的图标分成多行来排列
STR_TIP_SCREEN_DLINE	30	将减益效果的图标分成多行来排列
STR_TIP_OPTIONUI	94	你可以根据需要在这里修改更多的界面选项，他们包括更多的界面显示开关，定制更灵活的界面元素等等。
STR_TIP_RETURNLOGIN	82	结束你当前的游戏，返回到登陆界面。如果你需要更换帐号或服务器进行游戏，请选择此项。
STR_TIP_RETURNCHOOSE	74	结束你当前的游戏，返回人物选择界面。如果你需要更换人物角色，请选择此选项。
STR_TIP_ADDPARTY	131	<text>text="邀请组队" font=65 </text><text>text="\\\n将一个玩家邀请到你的队伍中，这个操作需要对方同意才能够组队。" font=106 </text>
STR_UISET_AUTOCAST	106	当你没有目标的时候，运功会直接对自己产生效果。（注：此选项不可和“运功保持”同时开启，除非取消这个勾选。）
STR_UISET_CASTKEEP	98	当你没有目标时，运功会保留到你点选目标时才会生效。（注：此选项不可以和“自动自我运功”同时开启。）
STR_UISET_BATTLEFIELD	23	请选择你想要进入的战场:
STR_UISET_BFTEARM	8	小队加入
STR_UISET_BFPERSON	8	加入战斗
STR_UISET_BFCENCEL	8	离开战场
STR_UISET_BFALL	4	全部
STR_BF_NAME	4	名字
STR_BF_KILL1	8	协助击伤
STR_BF_DEAD	6	受重伤
STR_BF_KILL2	4	击伤
STR_BF_DAMAGE	6	伤害量
STR_BF_HEALTH	6	治疗量
STR_BF_PRESTAGE	4	威望
STR_LOGIN_SCHOOLTITLE	12	门派服装预览
STR_LOGIN_WANHUA	4	万花
STR_LOGIN_SHAOLIN	4	少林
STR_LOGIN_CHUNYANG	4	纯阳
STR_LOGIN_TIANCE	4	天策
STR_LOGIN_QIXIU	4	七秀
STR_LOGIN_TIPWANHUA	215	<text>text="门派预览：万花" font=65 </text><text>text="\\\n万花谷坐落在群山之中，东方宇轩建立万花谷后，常邀请社会名流、武林高手到万花谷下棋品茗，饮酒弹琴。久而久之，万花谷竟成为江湖上第一风雅之地。" font=106 </text>
STR_LOGIN_TIPCHUNYANG	193	<text>text="门派预览：纯阳" font=65 </text><text>text="\\\n纯阳派立派于华山南峰纯阳宫，乃是纯阳祖师吕洞宾所创。纯阳弟子修习结合炼气凝神的内家剑术，乃是大唐向道之人心中的圣地。" font=106 </text>
STR_LOGIN_TIPTIANCE	203	<text>text="门派预览：天策" font=65 </text><text>text="\\\n“东都之狼”天策府是唐太宗李世民身为秦王时所设立的组织。随着李世民的上台逐渐成为机密机关，成为大唐王朝在江湖上的一支秘密代表。" font=106 </text>
STR_LOGIN_TIPSHAOLIN	177	<text>text="门派预览：少林" font=65 </text><text>text="\\\n少林寺建寺两百余载，寺中武学经历数代高僧洗练，去腐除陈，已然精炼无比，素来享有天下武学出少林之盛誉。" font=106 </text>
STR_LOGIN_TIPQIXIU	263	<text>text="门派预览：七秀" font=65 </text><text>text="\\\n七秀坊乃是公孙大娘所创，由唐中宗李显亲自赠送。许多达官显贵、文人墨客汇集于斯，七秀坊乃是公孙大娘所创，由唐中宗李显亲自赠送。许多达官显贵、文人墨客汇集于斯，渐渐成为天下三大风雅之地之一。" font=106 </text>
STR_LOGIN_TIPQIXIU	177	<text>text="门派预览：七秀" font=65 </text><text>text="\\\n七秀坊乃是公孙大娘所创，由唐中宗李显亲自赠送。许多达官显贵、文人墨客汇集于斯，并称天下三大风雅之地。" font=106 </text>
STR_TITLE_GANG	4	帮会
STR_TITLE_MESSAGE	4	帮众
STR_TITLE_NOTICE	8	最新公告
STR_TITLE_ONLINE	8	编辑提示
STR_TITLE_PUBLISHED	8	发布公告
STR_TITLE_EDIT	8	编辑公告
STR_TITLE_PUBLISHED_ONINE	8	发布提示
STR_TITLE_SCREENING	10	级别筛选器
STR_TITLE_NAME	4	名字
STR_TITLE_LEVEL	4	等级
STR_TITLE_TYPE	4	门派
STR_TITLE_PLACE	6	所在地
STR_TITLE_REMARKS	4	备注
STR_TITLE_SHOW	8	显示离线
STR_TITLE_STATE	12	切换显示状态
STR_TITLE_STATED	12	切换显示状态
STR_TITLE_AddPEOPLE	8	招收帮众
STR_CLOUD_SHADOW	8	云层投影
STR_LOGIN_SCHOOLTIP	108	<text>text="注：" font=163 </text><text>text="该内容仅供观赏，具体门派选择将在游戏中进行。" font=106 </text>
STR_TIP_ACTION	65	点击打开表情管理界面。 你可以向指定目标发送有趣的表情动作和语言。
STR_UISET_STANDARDTARGET	68	该模式下，所有的目标头像恢复为统一的长度，适用于习惯传统血条的玩家。
STR_BAG_SPLITTIP	42	拆分叠加的物品（快捷方式：Shift+鼠标左键）
STR_BAG_CUTIP	28	将物品按照不同类型进行排序。
STR_TITLE_Guild_Members	8	帮众信息
STR_TITLE_IOBS	4	头衔
STR_TITLE_GIVE	8	贡献度：
STR_TITLE_SYYSTEM	8	发布制度
STR_TITLE_TELL	8	帮会简介
STR_TITLE_DELETE	8	移除帮众
STR_TITLE_SECREET	4	信息
STR_TITLE_SAID	8	帮会介绍
STR_TITLE_SYSTEM	8	帮会制度
STR_TITLE_BIG	10	帮会大事记
STR_TITLE_PUB	8	发布介绍
STR_TITLE_TIME	4	时间
STR_TITLE_THING	4	事件
STR_TITLE_THHING	10	发布大事记
STR_TITLE_BIGTHING	6	大事记
STR_TITLE_HAIR	4	发布
STR_TITLE_YEAR	2	年
STR_TITLE_MONTH	2	月
STR_TITLE_DAY	2	日
STR_PARTY_ATTRACTION	106	<text>text="好感度" font=163 </text><text>text="\\\n显示你与该好友的好感度数值和等级。\n" font=106 </text>
STR_ALIGNMENT_LEAVE	8	暂未开放
STR_ALIGNMENT_TITLE	4	阵营
STR_ALIGNMENT_AFORCE	8	阵营势力
STR_ALIGNMENT_OTHERS	8	其他操作
STR_FRIEND_TIP_MAP	31	好感度不小于0时，可见好友所在地
STR_EDIT_INTRO	8	编辑介绍
STR_EDIT_RULE	8	编辑制度
STR_LEAVE_GUILD	8	退出帮会
STR_UISET_BF1	5	队伍1
STR_UISET_BF2	5	队伍2
STR_UISET_BF3	5	队伍3
STR_UISET_BF4	5	队伍4
STR_AUCTION_BUSINESS	4	买卖
STR_AUCTION_STATE	8	交易状态
STR_AUCTION_SALE	8	物品寄卖
STR_AUCTION_SEARCH	8	物品名称
STR_AUCTION_RESULT	8	搜索结果
STR_AUCTION_TIME	8	保管时间
STR_AUCTION_ORIANGINALPRICE	8	当前价格
STR_AUCTION_PRICE	6	一口价
STR_AUCTION_CHARGE	6	保管费
STR_AUCTION_OWN	8	当前金钱
STR_AUCTION_SALETITLE	4	寄卖
STR_AUCTION_DEFAULT	4	重置
STR_AUCTION_LEVEL	2	—
STR_AUCTION_HIGHESTPRISE	8	最高价格
STR_AUCTION_RITEMNAME	8	物品品质
STR_AUCTION_REMAINTIME	8	保管时间
STR_AUCTION_SALER	6	出售者
STR_AUCTION_BIDPRISE	8	竞标价格
STR_AUCTION_UNITPRICE	4	单价
STR_AUCTION_MYBID	8	我的出价
STR_AUCTION_BID	4	竞标
STR_AUCTION_BID2	4	竞拍
STR_AUCTION_BIDCENCEL	8	取消寄卖
STR_AUCTION_BIDPLAYER	10	最高出价者
STR_AUCTION_ABID	8	当前价格
STR_AUCTION_TITLE	6	交易行
STR_BF_SOLO	4	单挑
STR_BF_INJURED	6	受伤量
STR_BF_REWARD	4	奖励
STR_BF_MONEY	8	奖励金钱
STR_GULD_MANAGE	8	权限管理
STR_GUILD_RANKNAME	8	修改头衔
STR_GUILD_MODIFY	4	修改
STR_GUILD_BASIC	8	基础权限
STR_GUILD_EXPERT	8	高级权限
STR_GUILD_SPEAK	8	频道发言
STR_GUILD_POWER	8	官员权利
STR_GUILD_GUILDINFO	12	管理帮会信息
STR_GUILD_MOVEMENT	8	管理活动
STR_GUILD_BANK	8	管理仓库
STR_GUILD_DEVELOP	10	管理天工树
STR_GUILD_PAY	8	管理俸钱
STR_GUILD_MREMARK	8	管理备注
STR_GUILD_TEARM	8	修改组名
STR_GUILD_GROUP	8	修改组名
STR_GUILD_MEMBER	8	管理帮众
STR_GUILD_PARICULAR	4	明细
STR_GUILD_PARICULARTITLE	37	       该成员可以对以下成员组进行管理
STR_CAMP_GOOD_MORALE	14	浩气盟士气值：
STR_CAMP_EVIL_MORALE	14	恶人谷士气值：
STR_BF_EXP	8	奖励经验
STR_BATTLEFIELD_HELP	4	说明
STR_SIZE	4	大小
STR_TEAM_TITLE	4	团队
STR_UISET_OPTIMIZE	8	全局优化
STR_UISET_FPS	8	速度最优
STR_UISET_HIGHIMAGE	8	画面最优
STR_MYSTIQUEL_TIP	22	提示：单击图标装备秘笈
STR_TEAMPANEL	4	特殊
STR_CHANNEL_TIP	192	天人古来归一理\n造物玄妙构真灵\n八极盖由川岳定\n六神皆顺穴脉宁\n表里流转气兼济\n阴阳循环血通行\n此中隐约有奇奥\n通之能成金刚体\n生关死劫勘破后\n顿得造化夺天机\n精气充盈功行具\n灵光照耀满神京\n
STR_TITLE_BOOK	4	书目
STR_TITLE_TARGET	10	对方的书籍
STR_TITLE_ME	4	自己
STR_TITLE_CHANGE	4	兑换
STR_CRAFT_CAN_MAKE	12	材料充足配方
STR_SUBDATA	4	提交
TR_TITLE_REWARD	4	奖励
STR_TITLE_HELPER	8	新手帮助
STR_HELPER_OPERATOR	4	操作
STR_HELPER_EQUIP	4	装备
STR_HELPER_FIGHT	4	战斗
STR_HELPER_COMMUNICATE	4	交流
STR_NEXT_MSG	6	下一条
STR_PREV_MSG	6	上一条
STR_OPEN_SEARCHHELP_PANEL	16	点击查看帮助界面
STR_GM_SERVISE	8	联系客服
STR_OPEN_HELP_COMMENT	12	开启指引提示
STR_MAIL_FROM	6	发件人
STR_GUILD_DELETE	128	<text>text="移除帮众" font=163 </text><text>text="\\\n将该名帮众从帮会中移除，使其不再成为你的帮会中的一员。\n" font=106 </text>
STR_GUILD_MONEY	4	俸钱
STR_AUCTION	4	寄卖
STR_DUNGEON_NORMAL	4	普通
STR_DUNGEON_DISPLAYALL	8	取消选择
STR_DUNGEON_NORMALTIP	44	最常见的五人小队区域，达到一定级别便可进入。
STR_DUNGEON_REFRESHALL	8	重置所有
STR_DUNGEON_NAME	4	名称
STR_DUNGEON_REMAINTIMES	14	当天可进入次数
STR_DUNGEON_HARD	4	高级
STR_DUNGEON_RAID	4	团队
STR_DUNGEON_ID	6	区域ID
STR_DUNGEON_REFRESHTIME	12	剩余重置时间
STR_DUNGEON_RAIDTIP	70	团队才可以进入的区域，它们具有最高的强度，最好的掉落和固定的重置时间。
STR_DUNGEON_HARDTIP	78	满级才可以进入的五人小队区域，它们具有较高的强度，更好的掉落和固定的重置时间。
STR_CHANNEL_QIHAI	86	<text>text="气海" font=163 </text><text>text="\\\n你当前的修为值。\n" font=106 </text>
STR_CHANNEL_DANTIAN	94	<text>text="丹田" font=163 </text><text>text="\\\n你当前已冲入的总修为值。\n" font=106 </text>
STR_GUILD_LASTONLINE	12	上次登录时间
STR_GUILD_CONTRIBUTION	10	我的贡献值
STR_GUILD_NAME	10	帮会名称：
STR_SHOW_SELF_GUILD	18	显示自己的帮会名称
STR_SHOW_OHTER_GUILD	18	显示他人的帮会名称
STR_GUILD_LOG	4	日志
STR_GUILD_SCIENCETREE	6	天工树
STR_GUILD_ACTIVITY	4	活动
STR_GUILD_COIN	8	资金管理
STR_DUNGEON_REFRESH	8	重置当前
STR_DUNGEON_BF	4	战场
STR_GUILD_TRANSFER	118	<text>text="移交帮主" font=163 </text><text>text="\\\n将帮主权限转移给该名帮众，帮主有且只有一个。\n" font=106 </text>
STR_GUILD_GNAME	8	帮会名称
STR_GUILD_CAMP	8	所属阵营
STR_GUILD_BOSS	8	现任帮主
STR_GUILD_INSTITUTION	8	创建时间
STR_HIDE_HEAD	12	勾选隐藏帽子
STR_GUILD_MEMBERNUMBER	8	帮众总数
STR_GUILD_MAXMEMBER	8	帮众上限
STR_GUILD_NOTICETIP	38	显示帮会的最新公告内容，由授权者编辑。
STR_GUILD_TIPSTIP	68	显示帮会的上线提示，在帮众上线时这些内容会被公布到聊天区的帮会频道。
STR_GUILD_STATETIP	32	单击此处切换显示信息列表的内容。
STR_ADDFRIEND_TITLE	16	附近的玩家列表：
STR_GUILD_LIST	18	选择要管理的头衔：
STR_GUILD_ADDTIP	32	提示：通过天工树可开启新的头衔。
STR_REMINDED_HELP	8	最近教学
STR_GUILD_CONTRIBUTIONTIP	146	<text>text="贡献值" font=163 </text><text>text="\\\n你参与帮会活动可获得相应的贡献值，贡献值可用于购买帮会商店中的装备和物品。\n" font=106 </text>
STR_MOUSE_MOVE	8	鼠标走路
STR_ACHIEVEMENT_BACK	8	返回首页
STR_ACHIEVEMENT_POPULARITY	8	江湖名望
STR_ACHIEVEMENT_LONGEVITY	8	江湖资历
STR_TIP_CLOUDSHADOW	38	云层由于阳光的照射而在地面上形成阴影。
STR_TIP_GJ	66	调节镜头的距离和焦距的长短，用来扩大视野面积和获得更好的景深效果。
STR_CHANNELS_DAHE	4	大赫
STR_CHANNELS_SHANGQU	4	商曲
STR_CHANNELS_YINDU	4	阴都
STR_CHANNELS_YOUMEN	4	幽门
STR_CHANNELS_TAIYI	4	太乙
STR_CHANNELS_HENGGU	4	横骨
STR_CHANNELS_QIXUE	4	气穴
STR_CHANNELS_SIMAN	4	四满
STR_CHANNELS_ZHONGZHU	4	中注
STR_CHANNELS_MANGYU	4	盲俞
STR_CHANNELS_SHIGUAN	4	石关
STR_CHANNELS_TONGGU	4	通谷
STR_CHANNELS_GUANMEN	4	关门
STR_CHANNELS_LONGQUAN	4	龙玄
STR_CHANNELS_QINGZHONG	4	睛中
STR_CHANNELS_TAIJIAN	4	抬肩
STR_CHANNELS_CHONGGU	4	崇骨
STR_CHANNELS_JIQUAN	4	极泉
STR_CHANNELS_XIAJIYU	6	下极俞
STR_CHANNELS_YAOYAN	4	腰眼
STR_CHANNELS_QUQUAN	4	曲泉
STR_CHANNELS_HEYANG	4	合阳
STR_CHANNELS_QIDUAN	4	气端
STR_CHANNELS_MINGMEN	4	命门
STR_CHANNELS_JINSUO	4	筋缩
STR_CHANNELS_ZHONGSHU	4	中枢
STR_CHANNELS_SHENDAO	4	神道
STR_CHANNELS_YAMEN	4	哑门
STR_CHANNELS_HOUDING	4	后顶
STR_CHANNELS_YAOYU	4	腰俞
STR_CHANNELS_JIZHONG	4	脊中
STR_CHANNELS_LINGTAI	4	灵台
STR_CHANNELS_DAZHUI	4	大椎
STR_CHANNELS_NAOHU	4	脑户
STR_CHANNELS_QUGU	4	曲骨
STR_CHANNELS_ZHONGJI	4	中极
STR_CHANNELS_GUANYUAN	4	关元
STR_CHANNELS_SHENQUE	4	神阙
STR_CHANNELS_SHIMEN	4	石门
STR_CHANNELS_SHUIFEN	4	水分
STR_CHANNELS_YINJIAO	4	阴交
STR_CHANNELS_XIAWAN	4	下脘
STR_CHANNELS_JIANLI	4	建里
STR_CHANNELS_ZHONGWAN	4	中脘
STR_CHANNELS_SHANGWAN	4	上脘
STR_CHANNELS_JIUWEI	4	鸠尾
STR_CHANNELS_SHANZHONG	4	膻中
STR_CHANNELS_JUQUE	4	巨阙
STR_CHANNELS_ZHONGTING	4	中庭
STR_CHANNELS_TIANCHONG	4	天冲
STR_CHANNELS_MUCHUANG	4	目窗
STR_CHANNELS_CHENGLING	4	承灵
STR_CHANNELS_GUANGMING	4	光明
STR_CHANNELS_XUANZHONG	4	悬钟
STR_CHANNELS_WEIDAO	4	维道
STR_CHANNELS_FUBAI	4	浮白
STR_CHANNELS_WANGU	4	完骨
STR_CHANNELS_BENSHEN	4	本神
STR_CHANNELS_YANGBAI	4	阳白
STR_CHANNELS_ZHENGYING	4	正营
STR_CHANNELS_NAOKONG	4	脑空
STR_CHANNELS_WAIQIU	4	外丘
STR_CHANNELS_XUANSHU	4	悬枢
STR_CHANNELS_ZHIYANG	4	至阳
STR_CHANNELS_SHENZHU	4	身柱
STR_CHANNELS_FENGFU	4	风府
STR_CHANNELS_BAIHUI	4	百会
STR_CHANNELS_YUTANG	4	玉堂
STR_CHANNELS_ZIGONG	4	紫宫
STR_CHANNELS_HUAGAI	4	华盖
STR_CHANNELS_TIANTU	4	天突
STR_CHANNELS_CHENGJIANG	4	承浆
STR_CHANNELS_XUANJI	4	璇玑
STR_CHANNELS_LIANQUAN	4	廉泉
STR_CHANNELS_YINJIAO2	4	龈交
STR_CHANNELS_DUIDUAN	4	兑端
STR_CHANNELS_SHUIGOU	4	水沟
STR_CHANNELS_SUSHEN	4	素髎
STR_CHANNELS_SHENTING	4	神庭
STR_CHANNELS_SHANGXING	4	上星
STR_CHANNELS_QIANDING	4	前顶
STR_CHANNELS_JINGWAIQIXUE	4	奇穴
STR_CHANNELS_HUIYIN	4	会阴
STR_CHANNELS_CHANGQIANG	4	长强
STR_CHANNELS_WUSHU	4	五枢
STR_CHANNELS_QICHONG	4	气冲
STR_CHANNELS_YUTANGTIP	102	<text>text="任脉分支一：玉堂" font=163 </text><text>text="\\\n修行方向：基础能力。\n" font=106 </text>
STR_CHANNELS_QUGUTIP	102	<text>text="任脉分支二：曲骨" font=163 </text><text>text="\\\n修行方向：基础能力。\n" font=106 </text>
STR_CHANNELS_MINGMENTIP	102	<text>text="督脉分支一：命门" font=163 </text><text>text="\\\n修行方向：辅助能力。\n" font=106 </text>
STR_CHANNELS_XUANSHUTIP	102	<text>text="督脉分支二：悬枢" font=163 </text><text>text="\\\n修行方向：辅助能力。\n" font=106 </text>
STR_CHANNELS_YAOYUTIP	102	<text>text="督脉分支三：腰俞" font=163 </text><text>text="\\\n修行方向：辅助能力。\n" font=106 </text>
STR_CHANNELS_TIANCHONGTIP	102	<text>text="带脉分支一：天冲" font=163 </text><text>text="\\\n修行方向：外功能力。\n" font=106 </text>
STR_CHANNELS_WEIDAOTIP	102	<text>text="带脉分支二：维道" font=163 </text><text>text="\\\n修行方向：外功能力。\n" font=106 </text>
STR_CHANNELS_HENGGUTIP	102	<text>text="冲脉分支一：横骨" font=163 </text><text>text="\\\n修行方向：内功能力。\n" font=106 </text>
STR_CHANNELS_DAHETIP	102	<text>text="冲脉分支二：大赫" font=163 </text><text>text="\\\n修行方向：内功能力。\n" font=106 </text>
STR_CHANNELS_QIXUETIP	154	<text>text="经脉寰通：奇穴" font=163 </text><text>text="\\\n修行方向：综合能力。\n此奇门绝穴，可贯通神形。达天人之至境，得无双之绝学。\n" font=106 </text>
STR_LOGIN_BANG	4	刘海
STR_LOGIN_BRAID	4	辫子
STR_SYSTEM_ACHIVEMENT	210	<text>text="隐元秘鉴" font=65 </text><text>text="  （<KEY TOGGLE_ACHIEVEMENT_PANEL>）"font=65</text><text>text="\\\n记录你在江湖中的历程和各种奇人轶事，可到各地隐元会神秘商人处兑换物品和称号。" font=106 </text>
STR_PUBLISH	4	发布
STR_DELETE	4	删除
STR_CHANGE	4	修改
STR_RAID_CUSTOM	6	自定义
STR_TITLE_SEENAME	4	称号
STR_TITLE_ON	6	前缀：
STR_TITLE_UP	6	后缀：
STR_TITLE_AND	10	门派字号：
STR_TITLE_CALOSENAME	8	关闭称号
STR_C_TITLE	4	修改
STR_ACHIEVEMENT_MAINN	68	仗不鹏虎\n剑为天岳\n携君鲲龙\n酒王海川\n江折啸鸣\n湖傲苍白\n行骨鹰马
STR_EQUIP_WEAPON	4	武器
STR_DUNGEON_DISPLAYALL1	18	仅显示当天可进入的
STR_DUNGEON_DISPLAYALL2	14	仅显示有记录的
STR_GUILD_BANK_1	6	仓库一
STR_GUILD_BANK_2	6	仓库二
STR_GUILD_BANK_3	6	仓库三
STR_GUILD_BANK_4	6	仓库四
STR_GUILD_BANK_5	6	仓库五
STR_GUILD_BANK_6	6	仓库六
STR_GUILD_BANK_7	6	仓库七
STR_GUILD_BANK_8	6	仓库八
STR_GUILD_BANK_9	6	仓库九
STR_GUILD_BANK_10	6	仓库十
STR_PARTYPANEL_RAID	8	转化团队
STR_PARTYPANEL_MARK	8	标记权限
STR_ACHIEVEMENT_JHMW	8	江湖名望
STR_ACHIEVEMENT_JHYL	8	江湖资历
STR_ACTIVITY_REWARD	8	活动奖品
STR_ACHIEVEMENT_RANK	4	排名
STR_ACHIEVEMENT_PLAYER	4	玩家
